rank	count	USI
1=	1	00020335
1=	1	00020336
1=	1	00020337
1=	1	00020338
1=	1	00020339
1=	1	00020340
1=	1	00020341
1=	1	00020342
1=	1	00020343
1=	1	00020344
1=	1	00020345
1=	1	00020346
1=	1	00020347
1=	1	00020348
1=	1	00020349
1=	1	00020350
1=	1	00020351
1=	1	00020352
1=	1	00020353
1=	1	00020354
1=	1	00020355
1=	1	00020356
1=	1	00020357
1=	1	00020358
1=	1	00020359
1=	1	00020360
1=	1	00020361
1=	1	00020362
1=	1	00020363
1=	1	00020364
1=	1	00020365
1=	1	00020366
1=	1	00020367
1=	1	00020368
1=	1	00020369
1=	1	00020370
1=	1	00020371
1=	1	00020372
1=	1	00020373
1=	1	00020374
1=	1	00020375
1=	1	00020376
1=	1	00020377
1=	1	00020378
1=	1	00020379
1=	1	00020380
1=	1	00020381
1=	1	00020382
1=	1	00020383
1=	1	00020384
1=	1	00020385
1=	1	00020386
1=	1	00020387
1=	1	00020388
1=	1	00020389
1=	1	00020390
1=	1	00020391
1=	1	00020392
1=	1	00020393
1=	1	00020394
1=	1	00020395
1=	1	00020396
1=	1	00020397
1=	1	00020398
1=	1	00020399
1=	1	00020400
1=	1	00020401
1=	1	00020402
1=	1	00020403
1=	1	00020404
1=	1	00020405
1=	1	00020406
1=	1	00020407
1=	1	00020408
1=	1	00020409
1=	1	00020410
1=	1	00020411
1=	1	00020412
1=	1	00020413
1=	1	00020414
1=	1	00020415
1=	1	00020416
1=	1	00020417
1=	1	00020418
1=	1	00020419
1=	1	00020420
1=	1	00020421
1=	1	00020422
1=	1	00020423
1=	1	00020424
1=	1	00020425
1=	1	00020426
1=	1	00020427
1=	1	00020428
1=	1	00020429
1=	1	00020430
1=	1	00020431
1=	1	00020432
1=	1	00020433
1=	1	00020434
1=	1	00020435
1=	1	00020436
1=	1	00020437
1=	1	00020438
1=	1	00020439
1=	1	00020440
1=	1	00020441
1=	1	00020442
1=	1	00020443
1=	1	00020444
1=	1	00020445
1=	1	00020446
1=	1	00020447
1=	1	00020448
1=	1	00020449
1=	1	00020450
1=	1	00020451
1=	1	00020452
1=	1	00020453
1=	1	00020454
1=	1	00020455
1=	1	00020456
1=	1	00020457
1=	1	00020458
1=	1	00020459
1=	1	00020460
1=	1	00020461
1=	1	00020462
1=	1	00020463
1=	1	00020464
1=	1	00020465
1=	1	00020466
1=	1	00020467
1=	1	00020468
1=	1	00020469
1=	1	00020470
1=	1	00020471
1=	1	00020472
1=	1	00020473
1=	1	00020474
1=	1	00020475
1=	1	00020476
1=	1	00020477
1=	1	00020478
1=	1	00020479
1=	1	00020480
1=	1	00020481
1=	1	00020482
1=	1	00020483
1=	1	00020484
1=	1	00020485
1=	1	00020486
1=	1	00020487
1=	1	00020488
1=	1	00020489
1=	1	00020490
1=	1	00020491
1=	1	00020492
1=	1	00020493
1=	1	00020494
1=	1	00020495
1=	1	00020496
1=	1	00020497
1=	1	00020498
1=	1	00020499
1=	1	00020500
1=	1	00020501
1=	1	00020502
1=	1	00020503
1=	1	00020504
1=	1	00020505
1=	1	00020506
1=	1	00020507
1=	1	00020508
1=	1	00020509
1=	1	00020510
1=	1	00020511
1=	1	00020512
1=	1	00020513
1=	1	00020514
1=	1	00020515
1=	1	00020516
1=	1	00020517
1=	1	00020518
1=	1	00020519
1=	1	00020520
1=	1	00020521
1=	1	00020522
1=	1	00020523
1=	1	00020524
1=	1	00020525
1=	1	00020526
1=	1	00020527
1=	1	00020528
1=	1	00020529
1=	1	00020530
1=	1	00020531
1=	1	00020532
1=	1	00020533
1=	1	00020534
1=	1	00020535
1=	1	00020536
1=	1	00020537
1=	1	00020538
1=	1	00020539
1=	1	00020540
1=	1	00020541
1=	1	00020542
1=	1	00020543
1=	1	00020544
1=	1	00020545
1=	1	00020546
1=	1	00020547
1=	1	00020548
1=	1	00020549
1=	1	00020550
1=	1	00020551
1=	1	00020552
1=	1	00020553
1=	1	00020554
1=	1	00020555
1=	1	00020556
1=	1	00020557
1=	1	00020558
1=	1	00020559
1=	1	00020560
1=	1	00020561
1=	1	00020562
1=	1	00020563
1=	1	00020564
1=	1	00020565
1=	1	00020566
1=	1	00020567
1=	1	00020568
1=	1	00020569
1=	1	00020570
1=	1	00020571
1=	1	00020572
1=	1	00020573
1=	1	00020574
1=	1	00020575
1=	1	00020576
1=	1	00020577
1=	1	00020578
1=	1	00020579
1=	1	00020580
1=	1	00020581
1=	1	00020582
1=	1	00020583
1=	1	00020584
1=	1	00020585
1=	1	00020586
1=	1	00020587
1=	1	00020588
1=	1	00020589
1=	1	00020590
1=	1	00020591
1=	1	00020592
1=	1	00020593
1=	1	00020594
1=	1	00020595
1=	1	00020596
1=	1	00020597
1=	1	00020598
1=	1	00020599
1=	1	00020600
1=	1	00020601
1=	1	00020602
1=	1	00020603
1=	1	00020604
1=	1	00020605
1=	1	00020606
1=	1	00020607
1=	1	00020608
1=	1	00020609
1=	1	00020610
1=	1	00020611
1=	1	00020612
1=	1	00020613
1=	1	00020614
1=	1	00020615
1=	1	00020616
1=	1	00020617
1=	1	00020618
1=	1	00020619
1=	1	00020620
1=	1	00020621
1=	1	00020622
1=	1	00020623
1=	1	00020624
1=	1	00020625
1=	1	00020626
1=	1	00020627
1=	1	00020628
1=	1	00020629
1=	1	00020630
1=	1	00020631
1=	1	00020632
1=	1	00020633
1=	1	00020634
1=	1	00020635
1=	1	00020636
1=	1	00020637
1=	1	00020638
1=	1	00020639
1=	1	00020640
1=	1	00020641
1=	1	00020642
1=	1	00020643
1=	1	00020644
1=	1	00020645
1=	1	00020646
1=	1	00020647
1=	1	00020648
1=	1	00020649
1=	1	00020650
1=	1	00020651
1=	1	00020652
1=	1	00020653
1=	1	00020654
1=	1	00020655
1=	1	00020656
1=	1	00020657
1=	1	00020658
1=	1	00020659
1=	1	00020660
1=	1	00020661
1=	1	00020662
1=	1	00020663
1=	1	00020664
1=	1	00020665
1=	1	00020666
1=	1	00020667
1=	1	00020668
1=	1	00020669
1=	1	00020670
1=	1	00020671
1=	1	00020672
1=	1	00020673
1=	1	00020674
1=	1	00020675
1=	1	00020676
1=	1	00020677
1=	1	00020678
1=	1	00020679
1=	1	00020680
1=	1	00020681
1=	1	00020682
1=	1	00020683
1=	1	00020684
1=	1	00020685
1=	1	00020686
1=	1	00020687
1=	1	00020688
1=	1	00020689
1=	1	00020690
1=	1	00020691
1=	1	00020692
1=	1	00020693
1=	1	00020694
1=	1	00020695
1=	1	00020696
1=	1	00020697
1=	1	00020698
1=	1	00020699
1=	1	00020700
1=	1	00020701
1=	1	00020702
1=	1	00020703
1=	1	00020704
1=	1	00020705
1=	1	00020706
1=	1	00020707
1=	1	00020708
1=	1	00020709
1=	1	00020710
1=	1	00020711
1=	1	00020712
1=	1	00020713
1=	1	00020714
1=	1	00020715
1=	1	00020716
1=	1	00020717
1=	1	00020718
1=	1	00020719
1=	1	00020720
1=	1	00020721
1=	1	00020722
1=	1	00020723
1=	1	00020724
1=	1	00020725
1=	1	00020726
1=	1	00020727
1=	1	00020728
1=	1	00020729
1=	1	00020730
1=	1	00020731
1=	1	00020732
1=	1	00020733
1=	1	00020734
1=	1	00020735
1=	1	00020736
1=	1	00020737
1=	1	00020738
1=	1	00020739
1=	1	00020740
1=	1	00020741
1=	1	00020742
1=	1	00020743
1=	1	00020744
1=	1	00020745
1=	1	00020746
1=	1	00020747
1=	1	00020748
1=	1	00020749
1=	1	00020750
1=	1	00020751
1=	1	00020752
1=	1	00020753
1=	1	00020754
1=	1	00020755
1=	1	00020756
1=	1	00020758
1=	1	00020759
1=	1	00020760
1=	1	00020761
1=	1	00020762
1=	1	00020763
1=	1	00020764
1=	1	00020765
1=	1	00020766
1=	1	00020767
1=	1	00020768
1=	1	00020769
1=	1	00020770
1=	1	00020771
1=	1	00020772
1=	1	00020773
1=	1	00020774
1=	1	00020775
1=	1	00020776
1=	1	00020777
1=	1	00020778
1=	1	00020779
1=	1	00020780
1=	1	00020781
1=	1	00020782
1=	1	00020783
1=	1	00020784
1=	1	00020785
1=	1	00020786
1=	1	00020787
1=	1	00020788
1=	1	00020789
1=	1	00020790
1=	1	00020791
1=	1	00020792
1=	1	00020793
1=	1	00020794
1=	1	00020795
1=	1	00020796
1=	1	00020797
1=	1	00020798
1=	1	00020799
1=	1	00020800
1=	1	00020801
1=	1	00020802
1=	1	00020803
1=	1	00020804
1=	1	00020805
1=	1	00020806
1=	1	00020807
1=	1	00020808
1=	1	00020809
1=	1	00020810
1=	1	00020811
1=	1	00020812
1=	1	00020813
1=	1	00020814
1=	1	00020815
1=	1	00020816
1=	1	00020817
1=	1	00020818
1=	1	00020819
1=	1	00020820
1=	1	00020821
1=	1	00020822
1=	1	00020823
1=	1	00020824
1=	1	00020825
1=	1	00020826
1=	1	00020827
1=	1	00020828
1=	1	00020829
1=	1	00020830
1=	1	00020831
1=	1	00020832
1=	1	00020833
1=	1	00020834
1=	1	00020835
1=	1	00020836
1=	1	00020837
1=	1	00020838
1=	1	00020839
1=	1	00020840
1=	1	00020841
1=	1	00020842
1=	1	00020843
1=	1	00020844
1=	1	00020845
1=	1	00020846
1=	1	00020847
1=	1	00020848
1=	1	00020849
1=	1	00020850
1=	1	00020851
1=	1	00020852
1=	1	00020853
1=	1	00020854
1=	1	00020855
1=	1	00020856
1=	1	00020857
1=	1	00020858
1=	1	00020859
1=	1	00020860
1=	1	00020861
1=	1	00020862
1=	1	00020863
1=	1	00020864
1=	1	00020865
1=	1	00020866
1=	1	00020867
1=	1	00020868
1=	1	00020869
1=	1	00020870
1=	1	00020871
1=	1	00020872
1=	1	00020873
1=	1	00020874
1=	1	00020875
1=	1	00020876
1=	1	00020877
1=	1	00020878
1=	1	00020879
1=	1	00020880
1=	1	00020881
1=	1	00020882
1=	1	00020883
1=	1	00020884
1=	1	00020885
1=	1	00020886
1=	1	00020887
1=	1	00020888
1=	1	00020889
1=	1	00020890
1=	1	00020891
1=	1	00020892
1=	1	00020893
1=	1	00020894
1=	1	00020895
1=	1	00020896
1=	1	00020897
1=	1	00020898
1=	1	00020899
1=	1	00020900
1=	1	00020901
1=	1	00020902
1=	1	00020903
1=	1	00020904
1=	1	00020905
1=	1	00020906
1=	1	00020907
1=	1	00020908
1=	1	00020909
1=	1	00020910
1=	1	00020911
1=	1	00020912
1=	1	00020913
1=	1	00020914
1=	1	00020915
1=	1	00020916
1=	1	00020917
1=	1	00020918
1=	1	00020919
1=	1	00020920
1=	1	00020921
1=	1	00020922
1=	1	00020923
1=	1	00020924
1=	1	00020925
1=	1	00020926
1=	1	00020927
1=	1	00020928
1=	1	00020929
1=	1	00020930
1=	1	00020931
1=	1	00020932
1=	1	00020933
1=	1	00020934
1=	1	00020935
1=	1	00020936
1=	1	00020937
1=	1	00020938
1=	1	00020939
1=	1	00020940
1=	1	00020941
1=	1	00020942
1=	1	00020943
1=	1	00020944
1=	1	00020945
1=	1	00020946
1=	1	00020947
1=	1	00020948
1=	1	00020949
1=	1	00020950
1=	1	00020951
1=	1	00020952
1=	1	00020953
1=	1	00020954
1=	1	00020955
1=	1	00020956
1=	1	00020957
1=	1	00020958
1=	1	00020959
1=	1	00020960
1=	1	00020961
1=	1	00020962
1=	1	00020963
1=	1	00020964
1=	1	00020965
1=	1	00020966
1=	1	00020967
1=	1	00020968
1=	1	00020969
1=	1	00020970
1=	1	00020971
1=	1	00020972
1=	1	00020973
1=	1	00020974
1=	1	00020975
1=	1	00020976
1=	1	00020977
1=	1	00020978
1=	1	00020979
1=	1	00020980
1=	1	00020981
1=	1	00020982
1=	1	00020983
1=	1	00020984
1=	1	00020985
1=	1	00020986
1=	1	00020987
1=	1	00020988
1=	1	00020989
1=	1	00020990
1=	1	00020991
1=	1	00020992
1=	1	00020993
1=	1	00020994
1=	1	00020995
1=	1	00020996
1=	1	00020997
1=	1	00020998
1=	1	00020999
1=	1	00021000
1=	1	00021001
1=	1	00021002
1=	1	00021003
1=	1	00021004
1=	1	00021005
1=	1	00021006
1=	1	00021007
1=	1	00021008
1=	1	00021009
1=	1	00021010
1=	1	00021011
1=	1	00021012
1=	1	00021013
1=	1	00021014
1=	1	00021015
1=	1	00021016
1=	1	00021017
1=	1	00021018
1=	1	00021019
1=	1	00021020
1=	1	00021021
1=	1	00021022
1=	1	00021023
1=	1	00021024
1=	1	00021025
1=	1	00021026
1=	1	00021027
1=	1	00021028
1=	1	00021029
1=	1	00021030
1=	1	00021031
1=	1	00021032
1=	1	00021033
1=	1	00021034
1=	1	00021035
1=	1	00021036
1=	1	00021037
1=	1	00021038
1=	1	00021039
1=	1	00021040
1=	1	00021041
1=	1	00021042
1=	1	00021043
1=	1	00021044
1=	1	00021045
1=	1	00021046
1=	1	00021047
1=	1	00021048
1=	1	00021049
1=	1	00021050
1=	1	00021051
1=	1	00021052
1=	1	00021053
1=	1	00021054
1=	1	00021055
1=	1	00021056
1=	1	00021057
1=	1	00021058
1=	1	00021059
1=	1	00021060
1=	1	00021061
1=	1	00021062
1=	1	00021063
1=	1	00021064
1=	1	00021065
1=	1	00021066
1=	1	00021067
1=	1	00021068
1=	1	00021069
1=	1	00021070
1=	1	00021071
1=	1	00021072
1=	1	00021073
1=	1	00021074
1=	1	00021075
1=	1	00021076
1=	1	00021077
1=	1	00021078
1=	1	00021079
1=	1	00021080
1=	1	00021081
1=	1	00021082
1=	1	00021083
1=	1	00021084
1=	1	00021085
1=	1	00021086
1=	1	00021087
1=	1	00021088
1=	1	00021089
1=	1	00021090
1=	1	00021091
1=	1	00021092
1=	1	00021093
1=	1	00021094
1=	1	00021095
1=	1	00021096
1=	1	00021097
1=	1	00021098
1=	1	00021099
1=	1	00021100
1=	1	00021101
1=	1	00021102
1=	1	00021103
1=	1	00021104
1=	1	00021105
1=	1	00021106
1=	1	00021107
1=	1	00021108
1=	1	00021109
1=	1	00021110
1=	1	00021111
1=	1	00021112
1=	1	00021113
1=	1	00021114
1=	1	00021115
1=	1	00021116
1=	1	00021117
1=	1	00021118
1=	1	00021119
1=	1	00021120
1=	1	00021121
1=	1	00021122
1=	1	00021123
1=	1	00021124
1=	1	00021125
1=	1	00021126
1=	1	00021127
1=	1	00021128
1=	1	00021129
1=	1	00021130
1=	1	00021131
1=	1	00021132
1=	1	00021133
1=	1	00021134
1=	1	00021135
1=	1	00021136
1=	1	00021137
1=	1	00021138
1=	1	00021139
1=	1	00021140
1=	1	00021141
1=	1	00021142
1=	1	00021143
1=	1	00021144
1=	1	00021145
1=	1	00021146
1=	1	00021147
1=	1	00021148
1=	1	00021149
1=	1	00021150
1=	1	00021151
1=	1	00021152
1=	1	00021153
1=	1	00021154
1=	1	00021155
1=	1	00021156
1=	1	00021157
1=	1	00021158
1=	1	00021159
1=	1	00021160
1=	1	00021161
1=	1	00021162
1=	1	00021163
1=	1	00021164
1=	1	00021165
1=	1	00021166
1=	1	00021167
1=	1	00021168
1=	1	00021169
1=	1	00021170
1=	1	00021171
1=	1	00021172
1=	1	00021173
1=	1	00021174
1=	1	00021175
1=	1	00021176
1=	1	00021177
1=	1	00021178
1=	1	00021179
1=	1	00021180
1=	1	00021181
1=	1	00021182
1=	1	00021183
1=	1	00021184
1=	1	00021185
1=	1	00021186
1=	1	00021187
1=	1	00021188
1=	1	00021189
1=	1	00021191
1=	1	00021192
1=	1	00021193
1=	1	00021194
1=	1	00021195
1=	1	00021196
1=	1	00021197
1=	1	00021198
1=	1	00021199
1=	1	00021200
1=	1	00021201
1=	1	00021202
1=	1	00021203
1=	1	00021204
1=	1	00021205
1=	1	00021206
1=	1	00021207
1=	1	00021208
1=	1	00021209
1=	1	00021210
1=	1	00021211
1=	1	00021212
1=	1	00021213
1=	1	00021214
1=	1	00021215
1=	1	00021216
1=	1	00021217
1=	1	00021218
1=	1	00021219
1=	1	00021220
1=	1	00021221
1=	1	00021222
1=	1	00021223
1=	1	00021224
1=	1	00021225
1=	1	00021226
1=	1	00021227
1=	1	00021228
1=	1	00021229
1=	1	00021230
1=	1	00021231
1=	1	00021232
1=	1	00021233
1=	1	00021234
1=	1	00021235
1=	1	00021236
1=	1	00021237
1=	1	00021238
1=	1	00021239
1=	1	00021240
1=	1	00021241
1=	1	00021242
1=	1	00021243
1=	1	00021244
1=	1	00021245
1=	1	00021246
1=	1	00021247
1=	1	00021248
1=	1	00021249
1=	1	00021250
1=	1	00021252
1=	1	00021253
1=	1	00021254
1=	1	00021255
1=	1	00021256
1=	1	00021257
1=	1	00021258
1=	1	00021259
1=	1	00021260
1=	1	00021261
1=	1	00021262
1=	1	00021263
1=	1	00021267
1=	1	00021280
1=	1	00021281
1=	1	00021282
1=	1	00021283
1=	1	00021284
1=	1	00021285
1=	1	00021286
1=	1	00021287
1=	1	00021288
1=	1	00021289
1=	1	00021303
1=	1	00021304
1=	1	00021308
1=	1	00021309
1=	1	00021310
1=	1	00021312
1=	1	00021314
1=	1	00021315
1=	1	00021316
1=	1	00021323
1=	1	00021324
1=	1	00021325
1=	1	00021326
1=	1	00021328
1=	1	00021332
1=	1	00021343
1=	1	00021344
1=	1	00021345
1=	1	00021346
1=	1	00021347
1=	1	00021348
1=	1	00021349
1=	1	00021350
1=	1	00021351
1=	1	00021352
1=	1	00021353
1=	1	00021354
1=	1	00021355
1=	1	00021356
1=	1	00021357
1=	1	00021358
1=	1	00021359
1=	1	00021360
1=	1	00021361
1=	1	00021362
1=	1	00021363
1=	1	00021364
1=	1	00021365
1=	1	00021366
1=	1	00021367
1=	1	00021368
1=	1	00021369
1=	1	00021370
1=	1	00021371
1=	1	00021373
1=	1	00021374
1=	1	00021375
1=	1	00021376
1=	1	00021377
1=	1	00021378
1=	1	00021399
1=	1	00021400
1=	1	00021401
1=	1	00021402
1=	1	00021403
1=	1	00021404
1=	1	00021405
1=	1	00021406
1=	1	00021407
1=	1	00021408
1=	1	00021409
1=	1	00021410
1=	1	00021411
1=	1	00021412
1=	1	00021413
1=	1	00021414
1=	1	00021415
1=	1	00021416
1=	1	00021417
1=	1	00021418
1=	1	00021420
1=	1	00021422
1=	1	00021423
1=	1	00021424
1=	1	00021425
1=	1	00021426
1=	1	00021427
1=	1	00021428
1=	1	00021429
1=	1	00021430
1=	1	00021436
1=	1	00021440
1=	1	00021459
1=	1	00021460
1=	1	00021463
1=	1	00021464
1=	1	00021465
1=	1	00021469
1=	1	00021470
1=	1	00021471
1=	1	00021472
1=	1	00021473
1=	1	00021474
1=	1	00021475
1=	1	00021476
1=	1	00021477
1=	1	00021478
1=	1	00021479
1=	1	00021480
1=	1	00021481
1=	1	00021482
1=	1	00021483
1=	1	00021484
1=	1	00021485
1=	1	00021486
1=	1	00021487
1=	1	00021488
1=	1	00021489
1=	1	00021490
1=	1	00021491
1=	1	00021492
1=	1	00021493
1=	1	00021494
1=	1	00021495
1=	1	00021496
1=	1	00021497
1=	1	00021498
1=	1	00021499
1=	1	00021500
1=	1	00021501
1=	1	00021502
1=	1	00021503
1=	1	00021504
1=	1	00021505
1=	1	00021506
1=	1	00021507
1=	1	00021508
1=	1	00021509
1=	1	00021515
1=	1	00021516
1=	1	00021517
1=	1	00021518
1=	1	00021519
1=	1	00021520
1=	1	00021521
1=	1	00021522
1=	1	00021523
1=	1	00021524
1=	1	00021525
1=	1	00021526
1=	1	00021527
1=	1	00021528
1=	1	00021529
1=	1	00021530
1=	1	00021531
1=	1	00021532
1=	1	00021533
1=	1	00021534
1=	1	00021535
1=	1	00021542
1=	1	00021543
1=	1	00021551
1=	1	00021552
1=	1	00021553
1=	1	00021554
1=	1	00021556
1=	1	00021557
1=	1	00021688
1=	1	00021689
1=	1	00021690
1=	1	00021691
1=	1	00021692
1=	1	00021693
1=	1	00021698
1=	1	00021699
1=	1	00021700
1=	1	00021701
1=	1	00021702
1=	1	00021703
1=	1	00021704
1=	1	00021705
1=	1	00021706
1=	1	00021707
1=	1	00021708
1=	1	00021709
1=	1	00021710
1=	1	00021711
1=	1	00021712
1=	1	00021713
1=	1	00021714
1=	1	00021715
1=	1	00021716
1=	1	00021717
1=	1	00021718
1=	1	00021719
1=	1	00021720
1=	1	00021721
1=	1	00021722
1=	1	00021723
1=	1	00021724
1=	1	00021725
1=	1	00021777
1=	1	00021778
1=	1	00021779
1=	1	00021780
1=	1	00021781
1=	1	00021782
1=	1	00021783
1=	1	00021784
1=	1	00021785
1=	1	00021786
1=	1	00021787
1=	1	00021788
1=	1	00021789
1=	1	00022039
1=	1	00022080
1=	1	00022081
1=	1	00022082
1=	1	00022083
1=	1	00022084
1=	1	00022085
1=	1	00022086
1=	1	00022087
1=	1	00022088
1=	1	00022089
1=	1	00023899
1=	1	00023900
1=	1	00023901
1=	1	00023902
1=	1	00024167
1=	1	00028094
1=	1	00028095
1=	1	00028096
1=	1	00028097
1=	1	00028098
1=	1	00028099
1=	1	00028100
1=	1	00028101
1=	1	00028102
1=	1	00028103
1=	1	00028104
1=	1	00028105
1=	1	00028106
1=	1	00029082
1=	1	00029083
1=	1	00029084
1=	1	00029085
1=	1	00029086
1=	1	00029087
1=	1	00029088
1=	1	00029089
1=	1	00029090
1=	1	00029091
1=	1	00029093
1=	1	00029094
1=	1	00029097
1=	1	00029098
1=	1	00029100
1=	1	00029101
1=	1	00029102
1=	1	00029103
1=	1	00029105
1=	1	00029106
1=	1	00029107
1=	1	00029108
1=	1	00029445
1=	1	00030083
1=	1	00030109
1=	1	00030110
1=	1	00030111
1=	1	00030112
1=	1	00030113
1=	1	00030114
1=	1	00030115
1=	1	00030116
1=	1	00030117
1=	1	00030122
1=	1	00030123
1=	1	00030124
1=	1	00030125
1=	1	00030126
1=	1	00030127
1=	1	00030128
1=	1	00030129
1=	1	00030130
1=	1	00030131
1=	1	00030132
1=	1	00030133
1=	1	00030135
1=	1	00030136
1=	1	00030137
1=	1	00030138
1=	1	00030139
1=	1	00030140
1=	1	00030141
1=	1	00030142
1=	1	00030143
1=	1	00030144
1=	1	00030145
1=	1	00030146
1=	1	00030147
1=	1	00030148
1=	1	00030149
1=	1	00030150
1=	1	00030151
1=	1	00030152
1=	1	00030153
1=	1	00030154
1=	1	00030155
1=	1	00030156
1=	1	00030157
1=	1	00030160
1=	1	00030161
1=	1	00030162
1=	1	00030163
1=	1	00030164
1=	1	00030165
1=	1	00030166
1=	1	00030167
1=	1	00030168
1=	1	00030169
1=	1	00030170
1=	1	00030171
1=	1	00030172
1=	1	00030173
1=	1	00030174
1=	1	00030175
1=	1	00030176
1=	1	00030177
1=	1	00030178
1=	1	00030179
1=	1	00030180
1=	1	00030181
1=	1	00030182
1=	1	00030183
1=	1	00030184
1=	1	00030185
1=	1	00030186
1=	1	00030187
1=	1	00030188
1=	1	00030189
1=	1	00030190
1=	1	00030191
1=	1	00030192
1=	1	00030193
1=	1	00030194
1=	1	00030195
1=	1	00030196
1=	1	00030197
1=	1	00030198
1=	1	00030199
1=	1	00030200
1=	1	00030201
1=	1	00030202
1=	1	00030203
1=	1	00030204
1=	1	00030205
1=	1	00030206
1=	1	00030207
1=	1	00030208
1=	1	00030209
1=	1	00030210
1=	1	00030211
1=	1	00030212
1=	1	00030213
1=	1	00030214
1=	1	00030215
1=	1	00030216
1=	1	00030217
1=	1	00030218
1=	1	00030219
1=	1	00030220
1=	1	00030228
1=	1	00030229
1=	1	00030230
1=	1	00030231
1=	1	00030232
1=	1	00030233
1=	1	00030234
1=	1	00030235
1=	1	00030236
1=	1	00030237
1=	1	00030238
1=	1	00030239
1=	1	00030240
1=	1	00030241
1=	1	00030242
1=	1	00030243
1=	1	00030244
1=	1	00030245
1=	1	00030246
1=	1	00030247
1=	1	00030248
1=	1	00030249
1=	1	00030265
1=	1	00030266
1=	1	00030267
1=	1	00030268
1=	1	00030269
1=	1	00030270
1=	1	00030271
1=	1	00030272
1=	1	00030273
1=	1	00030274
1=	1	00030275
1=	1	00030276
1=	1	00030277
1=	1	00030278
1=	1	00030279
1=	1	00030280
1=	1	00030281
1=	1	00030282
1=	1	00030283
1=	1	00030284
1=	1	00030285
1=	1	00030286
1=	1	00030287
1=	1	00030288
1=	1	00030289
1=	1	00030290
1=	1	00030291
1=	1	00030292
1=	1	00030293
1=	1	00030294
1=	1	00030295
1=	1	00030296
1=	1	00030297
1=	1	00030298
1=	1	00030299
1=	1	00030300
1=	1	00030301
1=	1	00030302
1=	1	00030303
1=	1	00030304
1=	1	00030305
1=	1	00030306
1=	1	00030307
1=	1	00030308
1=	1	00030309
1=	1	00030310
1=	1	00030311
1=	1	00030312
1=	1	00030313
1=	1	00030314
1=	1	00030315
1=	1	00030316
1=	1	00030317
1=	1	00030318
1=	1	00030319
1=	1	00030320
1=	1	00030321
1=	1	00030322
1=	1	00030323
1=	1	00030324
1=	1	00030325
1=	1	00030326
1=	1	00030327
1=	1	00030328
1=	1	00030329
1=	1	00030330
1=	1	00030331
1=	1	00030332
1=	1	00030333
1=	1	00030334
1=	1	00030335
1=	1	00030337
1=	1	00030338
1=	1	00030339
1=	1	00030340
1=	1	00030341
1=	1	00030342
1=	1	00030343
1=	1	00030344
1=	1	00030345
1=	1	00030346
1=	1	00030347
1=	1	00030348
1=	1	00030349
1=	1	00030350
1=	1	00030351
1=	1	00030352
1=	1	00030353
1=	1	00030354
1=	1	00030355
1=	1	00030356
1=	1	00030357
1=	1	00030358
1=	1	00030359
1=	1	00030360
1=	1	00030361
1=	1	00030362
1=	1	00030363
1=	1	00030364
1=	1	00030365
1=	1	00030369
1=	1	00030370
1=	1	00030371
1=	1	00030372
1=	1	00030373
1=	1	00030374
1=	1	00030375
1=	1	00030376
1=	1	00030377
1=	1	00030382
1=	1	00030383
1=	1	00030384
1=	1	00030385
1=	1	00030386
1=	1	00030387
1=	1	00030388
1=	1	00030389
1=	1	00030390
1=	1	00030391
1=	1	00030392
1=	1	00030393
1=	1	00030394
1=	1	00030395
1=	1	00030396
1=	1	00030397
1=	1	00030398
1=	1	00030399
1=	1	00030400
1=	1	00030401
1=	1	00030402
1=	1	00030403
1=	1	00030404
1=	1	00030405
1=	1	00030406
1=	1	00030407
1=	1	00030408
1=	1	00030409
1=	1	00030410
1=	1	00030411
1=	1	00030412
1=	1	00030414
1=	1	00030415
1=	1	00030416
1=	1	00030417
1=	1	00030418
1=	1	00030419
1=	1	00030421
1=	1	00030422
1=	1	00030423
1=	1	00030424
1=	1	00030425
1=	1	00030426
1=	1	00030427
1=	1	00030428
1=	1	00030429
1=	1	00030430
1=	1	00030431
1=	1	00030432
1=	1	00030433
1=	1	00030434
1=	1	00030435
1=	1	00030436
1=	1	00030437
1=	1	00030438
1=	1	00030439
1=	1	00030440
1=	1	00030441
1=	1	00030442
1=	1	00030443
1=	1	00030444
1=	1	00030445
1=	1	00030446
1=	1	00030447
1=	1	00030448
1=	1	00030449
1=	1	00030450
1=	1	00030451
1=	1	00030452
1=	1	00030453
1=	1	00030454
1=	1	00030455
1=	1	00030456
1=	1	00030457
1=	1	00030458
1=	1	00030459
1=	1	00030460
1=	1	00030461
1=	1	00030462
1=	1	00030463
1=	1	00030464
1=	1	00030465
1=	1	00030466
1=	1	00030467
1=	1	00030468
1=	1	00030469
1=	1	00030470
1=	1	00030471
1=	1	00030472
1=	1	00030474
1=	1	00030475
1=	1	00030476
1=	1	00030477
1=	1	00030478
1=	1	00030479
1=	1	00030480
1=	1	00030481
1=	1	00030482
1=	1	00030483
1=	1	00030484
1=	1	00030485
1=	1	00030486
1=	1	00030487
1=	1	00030488
1=	1	00030489
1=	1	00030490
1=	1	00030491
1=	1	00030492
1=	1	00030493
1=	1	00030494
1=	1	00030495
1=	1	00030496
1=	1	00030497
1=	1	00030499
1=	1	00030501
1=	1	00030502
1=	1	00030503
1=	1	00030504
1=	1	00030505
1=	1	00030506
1=	1	00030507
1=	1	00030508
1=	1	00030509
1=	1	00030510
